unit_nr,time_cycles,setting_1,setting_2,setting_3,s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,RUL_raw,RUL
88,160,-0.0018,0.0001,100.0,0.40390015,0.4294815,0.4854374,0.5542679,0.28320312,0.29910278,0.3876152,0.6065979,0.24072266,0.3355713,0.48656082,0.46748734,0.5449257,0.5128021,53,53
88,161,-0.0025,-0.0002,100.0,0.41732788,0.42908478,0.4732914,0.5435257,0.27490234,0.30231476,0.39097214,0.6067047,0.25439453,0.33770752,0.47937012,0.4604416,0.5289612,0.5024452,52,52
88,162,0.0017,-0.0004,100.0,0.4315796,0.4271698,0.47226715,0.5318756,0.26171875,0.3037529,0.39913177,0.60246277,0.26464844,0.33691788,0.4889412,0.45277786,0.5085106,0.49199677,51,51
88,163,-0.0017,-0.0001,100.0,0.44430542,0.428257,0.48062134,0.525383,0.24560547,0.30480194,0.40924835,0.5974121,0.27001953,0.33438873,0.506485,0.44683838,0.4886322,0.4868393,50,50
88,164,-0.0003,-0.0003,100.0,0.45794678,0.43675995,0.49341774,0.5281601,0.22998047,0.30772018,0.4160843,0.59246826,0.27148438,0.33130646,0.51898956,0.44255447,0.47193527,0.48660278,49,49
88,165,-0.0011,-0.0,100.0,0.47601318,0.45225143,0.50736046,0.5399246,0.22070312,0.31337738,0.4195099,0.5855713,0.2705078,0.32893372,0.51978683,0.43724442,0.46003342,0.4867363,48,48
88,166,-0.0033,0.0001,100.0,0.49624634,0.469635,0.52160835,0.5558624,0.21972656,0.32052612,0.42404175,0.5756531,0.26757812,0.3286667,0.5126114,0.4304428,0.4563446,0.48182297,47,47
88,167,0.0004,0.0004,100.0,0.51174927,0.4821396,0.5362606,0.56832886,0.22851562,0.32676697,0.43229294,0.56437683,0.26220703,0.3316002,0.50743103,0.4278221,0.46411514,0.46837234,46,46
88,168,0.0027,-0.0001,100.0,0.5173645,0.4846573,0.5513611,0.5706711,0.24267578,0.32997513,0.44228745,0.55336,0.25390625,0.33786774,0.51226807,0.43675232,0.48001862,0.4481392,45,45
88,169,-0.0,0.0001,100.0,0.5135498,0.4772148,0.5659847,0.5619278,0.25878906,0.3296585,0.451519,0.5423584,0.24560547,0.3465309,0.5273247,0.4567871,0.4926529,0.4295578,44,44
88,170,-0.0012,-0.0003,100.0,0.5053406,0.46612167,0.57756233,0.5472717,0.26904297,0.32770538,0.46099854,0.53126526,0.23925781,0.35599518,0.5455551,0.4770584,0.49087906,0.4231186,43,43
88,171,-0.0031,0.0001,100.0,0.50027466,0.45999146,0.58348274,0.53219604,0.2709961,0.3276329,0.47335434,0.5224304,0.23730469,0.364563,0.5582428,0.48553848,0.47387695,0.43253708,42,42
88,172,-0.0008,-0.0002,100.0,0.50375366,0.46328354,0.58400154,0.5164261,0.26464844,0.33223343,0.48807526,0.5193176,0.2397461,0.3710556,0.56046295,0.47943115,0.451149,0.4503441,41,41
88,173,0.0005,-0.0,100.0,0.5128479,0.47369766,0.5824299,0.49612427,0.25585938,0.34145355,0.5010948,0.523407,0.2475586,0.37528992,0.55335236,0.46541977,0.43297195,0.46359253,40,40
88,174,-0.0008,0.0005,100.0,0.5165405,0.48649216,0.58202934,0.47132874,0.2475586,0.35239792,0.509346,0.5325165,0.25830078,0.37805557,0.5440903,0.45259857,0.42262268,0.46422195,39,39
88,175,0.0006,0.0,100.0,0.506958,0.5003586,0.58374596,0.4488907,0.24316406,0.36144257,0.5141449,0.5414429,0.27294922,0.38036728,0.54244995,0.44786453,0.41727448,0.45363617,38,38
88,176,-0.0022,-0.0001,100.0,0.48886108,0.5174751,0.5865536,0.436203,0.24414062,0.36667633,0.51908493,0.545105,0.2890625,0.38272858,0.55309296,0.4549408,0.4135971,0.4383278,37,37
88,177,-0.0018,0.0004,100.0,0.47494507,0.53829193,0.5881386,0.43421936,0.25097656,0.3688507,0.52553177,0.54190063,0.30322266,0.38513565,0.5708351,0.47262573,0.4110794,0.42413712,36,36
88,178,-0.0016,-0.0001,100.0,0.4725647,0.55833054,0.5854702,0.43795013,0.2607422,0.3703537,0.5312233,0.53286743,0.3100586,0.38769913,0.5866661,0.49456406,0.4107132,0.4148178,35,35
88,179,-0.0013,0.0001,100.0,0.47964478,0.57097244,0.57731056,0.44223785,0.2685547,0.37319183,0.5334053,0.5183563,0.3071289,0.39089584,0.5981293,0.5146942,0.41228485,0.41296768,34,34
88,180,-0.0017,-0.0005,100.0,0.4909668,0.57289886,0.56731796,0.4451294,0.27148438,0.3776512,0.5325241,0.49891663,0.29541016,0.39513016,0.6103096,0.5321846,0.4141922,0.4197693,33,33
88,181,-0.0004,0.0003,100.0,0.50341797,0.56843185,0.5630684,0.44680786,0.27246094,0.38272476,0.53240585,0.47909546,0.28027344,0.400383,0.6269913,0.54772186,0.4163704,0.43439865,32,32
88,182,0.003,0.0004,100.0,0.51486206,0.5691719,0.57058716,0.44691467,0.2758789,0.38740158,0.53689194,0.46614075,0.26904297,0.4063835,0.6444588,0.5579872,0.4215088,0.45469666,31,31
88,183,0.0017,0.0003,100.0,0.5231018,0.5860443,0.5895729,0.44374847,0.28564453,0.39139938,0.54704666,0.4633789,0.26611328,0.41265488,0.6547928,0.56002426,0.4309883,0.47784805,30,30
88,184,0.0003,-0.0002,100.0,0.5284729,0.61795044,0.6134033,0.43554688,0.2993164,0.3947525,0.56155014,0.4672699,0.27246094,0.4183426,0.6537552,0.55965424,0.4405365,0.4996872,29,29
88,185,0.0046,0.0004,100.0,0.53479004,0.6494293,0.6330948,0.42233276,0.3125,0.3975067,0.5782585,0.47148132,0.28515625,0.42261887,0.64570236,0.56822205,0.44278717,0.5139656,28,28
88,186,0.0008,-0.0001,100.0,0.5459595,0.6625023,0.64198303,0.40676117,0.32226562,0.39998245,0.5941086,0.47192383,0.30029297,0.42555618,0.64162445,0.58864975,0.43455505,0.51346207,27,27
88,187,-0.0038,-0.0,100.0,0.56155396,0.65062714,0.6390152,0.39322662,0.32910156,0.4031105,0.60520554,0.46746826,0.31201172,0.4281273,0.6511116,0.6105194,0.42005157,0.49380493,26,26
88,188,-0.0006,0.0001,100.0,0.5755615,0.62075424,0.62927437,0.38485718,0.33496094,0.40792847,0.60939026,0.457016,0.31884766,0.43128204,0.67455673,0.6220474,0.40670013,0.45807648,25,25
88,189,-0.0023,0.0004,100.0,0.5810547,0.5852814,0.62086105,0.381279,0.3408203,0.4145317,0.60849,0.43826294,0.31982422,0.43538284,0.7018318,0.622921,0.39847946,0.41775513,24,24
88,190,0.0011,-0.0004,100.0,0.57696533,0.55630493,0.62010765,0.38051605,0.34472656,0.4217453,0.60695267,0.41108704,0.3178711,0.44034958,0.7188072,0.6227646,0.39275742,0.3875351,23,23
88,191,0.0006,0.0002,100.0,0.5713501,0.54605865,0.62932014,0.38169098,0.3461914,0.42809677,0.60876846,0.38157654,0.3178711,0.44592667,0.71707916,0.630146,0.38331604,0.37752533,22,22
88,192,-0.0008,0.0003,100.0,0.5760498,0.5647621,0.6477909,0.3843155,0.34570312,0.4330902,0.61610794,0.35943604,0.3232422,0.4519348,0.69937134,0.6451225,0.36698532,0.38759995,21,21
88,193,-0.0015,-0.0003,100.0,0.59625244,0.6117325,0.6729679,0.38687134,0.3461914,0.43730927,0.6284828,0.34985352,0.3305664,0.4584694,0.67702484,0.6608658,0.34641266,0.40682602,20,20
88,194,0.0015,0.0005,100.0,0.62631226,0.6696701,0.7000656,0.3888855,0.34765625,0.44153976,0.6416626,0.34988403,0.33398438,0.4654312,0.66396713,0.67170715,0.32525253,0.41968155,19,19
88,195,0.0014,0.0004,100.0,0.65567017,0.7124214,0.7223244,0.39222717,0.3486328,0.4461975,0.6494179,0.3527832,0.3310547,0.47192383,0.6706276,0.67956924,0.3032074,0.4165764,18,18
88,196,0.0008,-0.0004,100.0,0.6781311,0.7212677,0.7344761,0.39717102,0.3461914,0.45144653,0.64868546,0.35317993,0.32666016,0.47691727,0.69638824,0.69181824,0.27834702,0.3998947,17,17
88,197,-0.0012,0.0001,100.0,0.69436646,0.69571686,0.7370739,0.3984909,0.34033203,0.45736694,0.6426964,0.3477173,0.328125,0.48044586,0.7260742,0.71387863,0.2530136,0.37856674,16,16
88,198,0.0026,-0.0002,100.0,0.7062073,0.6511078,0.73602295,0.38928986,0.33740234,0.4638672,0.63835526,0.33564758,0.33691406,0.48349,0.7401161,0.74508667,0.23440933,0.3566475,15,15
88,199,-0.0022,0.0003,100.0,0.7123718,0.6073532,0.73706055,0.36899567,0.34179688,0.47084427,0.640728,0.3211975,0.3491211,0.48677063,0.7312126,0.779335,0.22765732,0.3297882,14,14
88,200,-0.0043,0.0002,100.0,0.7104187,0.57835007,0.7421284,0.34526062,0.35595703,0.47832108,0.65021896,0.31159973,0.35839844,0.49041367,0.70944214,0.8077049,0.22904587,0.29350662,13,13
88,201,-0.0026,0.0005,100.0,0.7017517,0.5681648,0.7505455,0.3268814,0.3725586,0.48636246,0.6640816,0.3096466,0.3642578,0.4945717,0.69128036,0.8231354,0.2289772,0.25183868,12,12
88,202,-0.0021,-0.0001,100.0,0.6921692,0.5734558,0.76080704,0.31613922,0.38623047,0.49477005,0.6788902,0.3100891,0.36767578,0.49975204,0.6855583,0.8254738,0.22206879,0.21637726,11,11
88,203,0.0008,-0.0,100.0,0.6871643,0.58823013,0.77035904,0.3093109,0.39257812,0.5029602,0.6917076,0.3054657,0.3696289,0.50634,0.6896477,0.8221054,0.21157455,0.19862366,10,10
88,204,-0.001,0.0004,100.0,0.68722534,0.60773087,0.7760849,0.30231476,0.3959961,0.5102196,0.7012558,0.29344177,0.37060547,0.514019,0.69721985,0.8223648,0.20370102,0.20281982,9,9
88,205,0.0013,0.0001,100.0,0.68811035,0.63027954,0.77659416,0.29374695,0.40039062,0.51626587,0.70936966,0.27745056,0.3725586,0.5220413,0.70653915,0.83016205,0.20064163,0.22204971,8,8
88,206,0.0015,-0.0003,100.0,0.68777466,0.65556335,0.77399254,0.28351593,0.40673828,0.5217056,0.7200508,0.2624359,0.37597656,0.5301018,0.7194481,0.8410721,0.20098114,0.2405281,7,7
88,207,0.001,0.0002,100.0,0.691803,0.6803894,0.77394485,0.27144623,0.41064453,0.52775955,0.73589325,0.25183105,0.3828125,0.53858185,0.7360306,0.8465843,0.20441437,0.24361038,6,6
88,208,-0.0016,0.0004,100.0,0.70928955,0.6983032,0.78365517,0.2576599,0.40820312,0.535347,0.75582504,0.24723816,0.39160156,0.547802,0.75492096,0.8416519,0.21325302,0.22811127,5,5
88,209,0.001,0.0004,100.0,0.7409363,0.70571136,0.8076248,0.24317169,0.39990234,0.54460526,0.7770386,0.2484436,0.40185547,0.5572777,0.7763672,0.82824326,0.22830582,0.20224762,4,4
88,210,0.0041,0.0001,100.0,0.7748108,0.7064209,0.84358215,0.23002625,0.39160156,0.5550537,0.7998009,0.2525177,0.4116211,0.5660553,0.79966736,0.8125076,0.24466324,0.17516327,3,3
88,211,0.0013,0.0002,100.0,0.79608154,0.7083893,0.8823528,0.22080994,0.3852539,0.56575775,0.82904434,0.25465393,0.41992188,0.5735092,0.8188782,0.8005562,0.25369644,0.14802551,2,2
88,212,0.0018,0.0004,100.0,0.7998352,0.7170143,0.9128494,0.2173233,0.3774414,0.5754013,0.86881256,0.25151062,0.42822266,0.5794754,0.8259773,0.7965584,0.25020218,0.11660385,1,1
88,213,-0.0019,0.0003,100.0,0.792572,0.7316971,0.9290371,0.21910095,0.3671875,0.58265305,0.91534805,0.24401855,0.43652344,0.58387375,0.8189659,0.8015709,0.23683167,0.080596924,0,0
89,1,0.0018,-0.0002,100.0,0.24029541,0.18837357,0.24381065,0.8524704,0.22998047,0.07966614,0.03780365,0.8343811,0.14208984,0.14427567,0.31630707,0.13288498,0.7539711,0.78445435,216,125
89,2,-0.0018,0.0001,100.0,0.21121216,0.21509552,0.22852135,0.8350525,0.2319336,0.083618164,0.08019638,0.83406067,0.14501953,0.14777756,0.29277802,0.16040039,0.7891121,0.7813759,215,125
89,3,-0.0002,-0.0004,100.0,0.19226074,0.2408104,0.2212677,0.81715393,0.22851562,0.08798599,0.11717987,0.82792664,0.1484375,0.15015411,0.26937485,0.19754028,0.8160286,0.7756195,214,125
89,4,0.0014,0.0002,100.0,0.19186401,0.25868988,0.21894836,0.8036804,0.21679688,0.0923996,0.14168549,0.8190918,0.15185547,0.15092468,0.2510414,0.23416138,0.8194618,0.77301025,213,125
89,5,-0.0005,-0.0002,100.0,0.20758057,0.2649002,0.21264458,0.7987976,0.19970703,0.09662247,0.15393448,0.81433105,0.15625,0.15092087,0.24008179,0.25870514,0.79886246,0.77794266,212,125
89,6,0.0029,-0.0003,100.0,0.2265625,0.26229095,0.19974518,0.8026352,0.18017578,0.10054779,0.15819168,0.8171997,0.16015625,0.15171814,0.23688507,0.26445007,0.77192307,0.7869568,211,125
89,7,-0.0,0.0003,100.0,0.23571777,0.2590866,0.18907738,0.8104706,0.16357422,0.10387802,0.15924072,0.82325745,0.16308594,0.15412903,0.24022675,0.2516594,0.7602234,0.7910156,210,125
89,8,-0.0001,0.0002,100.0,0.23156738,0.26074982,0.19114876,0.8165436,0.1538086,0.10580063,0.16192627,0.82476807,0.16601562,0.1574173,0.24700546,0.22593307,0.7716179,0.7848892,209,125
89,9,-0.0011,-0.0,100.0,0.2199707,0.26304245,0.20658112,0.8183899,0.15332031,0.10569763,0.16963577,0.8192291,0.171875,0.16023254,0.25442123,0.19577408,0.7969322,0.7724228,208,125
89,10,0.0035,-0.0001,100.0,0.2083435,0.25647736,0.22614479,0.816185,0.16308594,0.1042099,0.18111801,0.81155396,0.18066406,0.16204071,0.26294327,0.16930771,0.82123184,0.7633667,207,125
89,11,-0.0004,-0.0003,100.0,0.20040894,0.23937607,0.23961067,0.8095398,0.17919922,0.102954865,0.19042206,0.80778503,0.18896484,0.16321945,0.27465057,0.1498375,0.83537674,0.76597595,206,125
89,12,-0.0013,-0.0001,100.0,0.19665527,0.22359085,0.24295425,0.7982254,0.19433594,0.102890015,0.19107819,0.80908203,0.1928711,0.16388702,0.28757477,0.13474274,0.8383751,0.7803917,205,125
89,13,-0.0,0.0003,100.0,0.1963501,0.22403717,0.23828697,0.785202,0.20410156,0.10354996,0.1805458,0.8122711,0.1928711,0.16317749,0.2932129,0.1199913,0.8335724,0.7970772,204,125
89,14,0.0015,-0.0002,100.0,0.19952393,0.24214935,0.22907066,0.77583313,0.20751953,0.104026794,0.16164017,0.81481934,0.19140625,0.16004562,0.2823639,0.104774475,0.824337,0.8025398,203,125
89,15,-0.0006,-0.0005,100.0,0.20684814,0.2628746,0.21722221,0.77318573,0.20751953,0.10409927,0.14051819,0.816864,0.19140625,0.15470123,0.25463486,0.09200287,0.81153107,0.7884865,202,125
89,16,0.0018,0.0003,100.0,0.21826172,0.2698288,0.2050476,0.7753906,0.20458984,0.10406494,0.122550964,0.81925964,0.19189453,0.14894104,0.22146225,0.08651352,0.79367065,0.75828934,201,125
89,17,-0.0034,0.0002,100.0,0.23187256,0.2611885,0.19737053,0.7777252,0.19970703,0.103961945,0.109680176,0.82232666,0.19140625,0.14492798,0.19818115,0.09223175,0.7695732,0.7267189,200,125
89,18,-0.0011,0.0001,100.0,0.24475098,0.24851608,0.19846153,0.77682495,0.19384766,0.10335922,0.10177231,0.82650757,0.18945312,0.14372253,0.1926651,0.10836029,0.74157333,0.71170044,199,125
89,19,-0.0018,0.0003,100.0,0.25268555,0.24313736,0.20748901,0.7730179,0.18652344,0.101955414,0.0995636,0.83151245,0.18945312,0.14471054,0.20149231,0.12908173,0.7169113,0.7222595,198,125
89,20,0.0015,-0.0005,100.0,0.2492981,0.24645996,0.21949577,0.76937866,0.17871094,0.10013962,0.10507202,0.83428955,0.19238281,0.14617157,0.21552658,0.14868164,0.7048416,0.7517853,197,125
89,21,0.0018,0.0004,100.0,0.23007202,0.25029373,0.23008156,0.7692032,0.16992188,0.09899902,0.11911774,0.830307,0.19824219,0.14635086,0.22744751,0.1654129,0.7099304,0.7828598,196,125
89,22,-0.0033,-0.0005,100.0,0.19909668,0.24343109,0.23698807,0.77467346,0.16455078,0.09976578,0.13915253,0.8176422,0.20117188,0.14452362,0.23484802,0.17990494,0.7280731,0.7996979,195,125
89,23,0.002,-0.0004,100.0,0.16949463,0.22037888,0.23930168,0.785759,0.16748047,0.10273743,0.15991592,0.79953,0.19873047,0.14160156,0.23869324,0.19241333,0.74998474,0.79883575,194,125
89,24,-0.0002,-0.0002,100.0,0.15478516,0.187294,0.23823738,0.7993469,0.17919922,0.10654831,0.1762085,0.7826233,0.19335938,0.13946152,0.2407608,0.20199203,0.7672539,0.7907448,193,125
89,25,-0.0015,-0.0002,100.0,0.15905762,0.1592865,0.23727798,0.81074524,0.1953125,0.10884094,0.18492126,0.77238464,0.19042969,0.13938141,0.24274826,0.20618439,0.77470016,0.79094696,192,125
89,26,0.0004,-0.0002,100.0,0.17700195,0.15010452,0.23849106,0.8168793,0.20996094,0.108062744,0.18525696,0.7698364,0.19384766,0.14116669,0.2457161,0.20224762,0.7708092,0.80688477,191,125
89,27,-0.0003,-0.0005,100.0,0.20065308,0.16287613,0.23943329,0.8169937,0.21826172,0.10455322,0.1784172,0.77256775,0.20263672,0.14383316,0.24847412,0.1907959,0.75976944,0.8320122,190,125
89,28,-0.002,-0.0001,100.0,0.22277832,0.18885803,0.23578835,0.8098297,0.21777344,0.100097656,0.16777802,0.77763367,0.2084961,0.14673233,0.24837875,0.17689514,0.75146866,0.85227585,189,125
89,29,-0.0,-0.0005,100.0,0.23614502,0.21420288,0.22636032,0.7931442,0.20800781,0.09672928,0.15864182,0.78315735,0.20605469,0.1495781,0.24450684,0.16642761,0.7549591,0.85783386,188,125
89,30,0.001,-0.0002,100.0,0.23529053,0.22928238,0.21443367,0.7679825,0.19238281,0.09598923,0.15605164,0.78923035,0.19580078,0.15177155,0.23793411,0.16282654,0.77023697,0.84900284,187,125
89,31,-0.0,-0.0004,100.0,0.22146606,0.23509979,0.20453644,0.741333,0.17578125,0.09850311,0.16130829,0.79777527,0.1821289,0.15255737,0.22942352,0.16742706,0.7885742,0.8327904,186,125
89,32,-0.0018,0.0002,100.0,0.20385742,0.24225998,0.19878006,0.72159576,0.16503906,0.10361481,0.1711998,0.8096466,0.1694336,0.15211105,0.22002411,0.18028641,0.80215454,0.8154144,185,125
89,33,-0.0012,-0.0001,100.0,0.19363403,0.26107025,0.1962986,0.7115402,0.16357422,0.10939407,0.18175888,0.8202667,0.15966797,0.15161133,0.21362305,0.19928741,0.81010056,0.79844666,184,125
89,34,0.0031,-0.0001,100.0,0.19674683,0.29055405,0.19601822,0.7083359,0.16845703,0.11355209,0.19174576,0.82164,0.15332031,0.15189743,0.21583939,0.21970749,0.8139534,0.7809372,183,125
89,35,-0.0027,0.0003,100.0,0.20993042,0.31890488,0.1990757,0.7099991,0.17382812,0.11454773,0.20127487,0.81095886,0.14990234,0.15279388,0.22926712,0.23706436,0.8116951,0.76374435,182,125
89,36,0.0018,0.0003,100.0,0.2220459,0.33535385,0.20714378,0.7193451,0.1772461,0.11217117,0.20895004,0.79522705,0.15039062,0.15385818,0.25072098,0.2515831,0.80023956,0.75118256,181,125
89,37,0.0006,0.0003,100.0,0.22198486,0.3387642,0.2186966,0.7396774,0.1796875,0.10747528,0.21268845,0.78463745,0.15332031,0.15494919,0.27317047,0.26798248,0.7817764,0.7477188,180,125
89,38,-0.0028,0.0002,100.0,0.20794678,0.3347664,0.22823906,0.76807404,0.18164062,0.10230255,0.21232605,0.78222656,0.15820312,0.15572739,0.28995514,0.28914642,0.763237,0.7530136,179,125
89,39,-0.0011,-0.0005,100.0,0.18807983,0.32849884,0.23013878,0.7944641,0.18261719,0.0983963,0.20935822,0.78263855,0.16308594,0.15545654,0.29768372,0.31178284,0.7494087,0.76122665,178,125
89,40,0.0029,0.0004,100.0,0.17340088,0.32066727,0.22387505,0.8088684,0.18066406,0.09669876,0.20479202,0.78086853,0.16552734,0.1537323,0.29708862,0.32881927,0.73962784,0.7656822,177,125
89,41,0.0013,0.0002,100.0,0.17001343,0.3080864,0.21492195,0.80978394,0.17578125,0.09705353,0.19876862,0.77989197,0.16601562,0.15106583,0.29209518,0.33369064,0.7320976,0.76374817,176,125
89,42,-0.0024,-0.0002,100.0,0.17599487,0.28798676,0.20891571,0.80426025,0.1694336,0.09845734,0.19209671,0.78793335,0.16455078,0.14857864,0.28715897,0.32300568,0.72875977,0.7585411,175,125
89,43,0.0023,-0.0001,100.0,0.18414307,0.2639885,0.20610619,0.8003235,0.1640625,0.09974289,0.18592072,0.8088684,0.16259766,0.14734268,0.28409958,0.29911804,0.73272705,0.7566986,174,125
89,44,-0.0023,0.0004,100.0,0.18856812,0.2474556,0.20398712,0.8011093,0.16064453,0.10041809,0.17955017,0.8373718,0.16210938,0.14792252,0.28128433,0.2697296,0.7420044,0.76255417,173,125
89,45,-0.001,0.0004,100.0,0.1906128,0.24881363,0.20386696,0.8058319,0.15917969,0.10082626,0.17115402,0.8635864,0.16259766,0.15019226,0.27571487,0.24275208,0.7498665,0.77339554,172,125
89,46,0.0,0.0001,100.0,0.19631958,0.26527023,0.2108593,0.81166077,0.15820312,0.101615906,0.16138077,0.8798065,0.16455078,0.15323257,0.26604843,0.22296143,0.7524948,0.7825813,171,125
89,47,0.0002,0.0001,100.0,0.20825195,0.2811737,0.22669029,0.8134079,0.15527344,0.10299301,0.15372086,0.88235474,0.16699219,0.15557098,0.25434875,0.21333694,0.7532234,0.78777313,170,125
89,48,-0.0014,0.0002,100.0,0.22247314,0.28300476,0.2450161,0.80566406,0.1508789,0.104465485,0.14974213,0.87057495,0.16992188,0.15589523,0.24474335,0.2144928,0.7572632,0.7932701,169,125
89,49,-0.0005,0.0,100.0,0.2328186,0.2703972,0.25619125,0.7878876,0.14453125,0.1054039,0.1461525,0.84739685,0.17382812,0.15398407,0.24018097,0.22134781,0.76390076,0.80254364,168,125
89,50,0.0002,-0.0004,100.0,0.23699951,0.25170898,0.2569027,0.7656326,0.13916016,0.105609894,0.13906479,0.8202057,0.17871094,0.15104294,0.2411499,0.22500992,0.7660103,0.8113823,167,125
89,51,0.0005,-0.0001,100.0,0.23846436,0.23523712,0.25332832,0.7457962,0.13671875,0.105140686,0.13100815,0.7982178,0.1850586,0.14869308,0.24744034,0.21990204,0.75686264,0.81201553,166,125
89,52,-0.0005,0.0003,100.0,0.24188232,0.22673416,0.2533226,0.7320328,0.13769531,0.103961945,0.13117218,0.78707886,0.19335938,0.14759445,0.2589836,0.20763779,0.73610306,0.80412674,165,125
89,53,0.0035,0.0001,100.0,0.24697876,0.22917938,0.25669098,0.7249756,0.13916016,0.10212326,0.14655304,0.7854767,0.20263672,0.14732361,0.27404785,0.1938057,0.709774,0.7981186,164,125
89,54,-0.0004,0.0001,100.0,0.24847412,0.24111176,0.25585747,0.7240372,0.140625,0.099998474,0.17364502,0.7874603,0.20947266,0.14761353,0.28843307,0.18266296,0.6869316,0.8048973,163,125
89,55,0.0025,-0.0001,100.0,0.24499512,0.25716782,0.24594498,0.72740936,0.14111328,0.098155975,0.20100784,0.7876129,0.21191406,0.14906311,0.2974205,0.1747818,0.676918,0.8238411,162,125
89,56,-0.0042,-0.0001,100.0,0.24356079,0.2717514,0.23137093,0.73233795,0.1430664,0.09729004,0.21922684,0.7837982,0.20947266,0.15230179,0.29759216,0.16851425,0.68642807,0.8427887,161,125
89,57,-0.0013,0.0003,100.0,0.25061035,0.28199387,0.22120476,0.7367096,0.14648438,0.09819412,0.22633743,0.77693176,0.203125,0.15702438,0.2876587,0.16345596,0.7143364,0.84825516,160,125
89,58,-0.0044,0.0001,100.0,0.26211548,0.28782654,0.21979141,0.73991394,0.14892578,0.101200104,0.22542572,0.76942444,0.1928711,0.16210175,0.2696228,0.16254425,0.74858856,0.834877,159,125
89,59,0.0027,-0.0,100.0,0.26895142,0.2899742,0.22451782,0.7424011,0.15039062,0.10559845,0.21960068,0.76472473,0.18261719,0.16631699,0.24921036,0.1702385,0.77215195,0.80840683,158,125
89,60,0.0002,-0.0001,100.0,0.26852417,0.28883743,0.23217583,0.7455902,0.15136719,0.10990906,0.20952225,0.7665863,0.1743164,0.16866302,0.23300171,0.18720627,0.7749901,0.7821007,157,125
89,61,-0.0025,-0.0004,100.0,0.26589966,0.2852478,0.24297905,0.75089264,0.15576172,0.11275101,0.19574356,0.7761688,0.17089844,0.1683693,0.22458267,0.20725632,0.7597389,0.7677536,156,125
89,62,0.0,-0.0005,100.0,0.26461792,0.27920914,0.2562313,0.75704193,0.16455078,0.11349487,0.18308258,0.7893524,0.17285156,0.16532516,0.22441483,0.22068405,0.73651886,0.76753235,155,125
89,63,0.0006,0.0004,100.0,0.26419067,0.26647568,0.2671051,0.76013947,0.17529297,0.112327576,0.17965317,0.7981262,0.17871094,0.16054916,0.23242188,0.22150803,0.71440125,0.77451706,154,125
89,64,-0.0012,0.0003,100.0,0.2647705,0.2406807,0.27191734,0.75800323,0.18554688,0.109817505,0.18985748,0.79722595,0.18310547,0.15589905,0.24869537,0.2116661,0.6968193,0.7806206,153,125
89,65,0.0012,0.0004,100.0,0.2669983,0.20375443,0.27337837,0.7526703,0.19482422,0.106552124,0.20996475,0.7896881,0.18310547,0.15294266,0.27130508,0.19887161,0.6822815,0.78219223,152,125
89,66,-0.0026,-0.0,100.0,0.26763916,0.17179108,0.2761917,0.74799347,0.203125,0.10315323,0.23171234,0.78500366,0.18261719,0.15194702,0.29504776,0.19095612,0.6686363,0.77939606,151,125
89,67,-0.0018,0.0001,100.0,0.261261,0.16459274,0.27991867,0.74710083,0.20800781,0.10053253,0.24874115,0.79034424,0.18701172,0.15200806,0.3139534,0.19172287,0.6566849,0.77445984,150,125
89,68,-0.0024,0.0003,100.0,0.24685669,0.18720245,0.2801838,0.7532425,0.21142578,0.09977341,0.25856018,0.8041382,0.19677734,0.15221024,0.32559204,0.19968796,0.6493492,0.7703743,149,125
89,69,0.0006,0.0002,100.0,0.22964478,0.22445679,0.27519417,0.7695465,0.21289062,0.10151291,0.26081848,0.8189087,0.20458984,0.15254974,0.33221436,0.2088852,0.64860153,0.76820374,148,125
89,70,0.0027,0.0001,100.0,0.21548462,0.2550316,0.26777267,0.7947159,0.21435547,0.105278015,0.25727463,0.8283844,0.20507812,0.15366364,0.33721924,0.21200562,0.65502167,0.76568985,147,125
89,71,-0.0009,0.0001,100.0,0.20654297,0.27000427,0.2616825,0.8196945,0.2133789,0.10951233,0.25271225,0.8308258,0.20019531,0.15571594,0.3405571,0.20477295,0.6691017,0.7607727,146,125
89,72,-0.0003,-0.0001,100.0,0.20245361,0.27716064,0.25835228,0.83216095,0.20947266,0.112472534,0.2522049,0.8273468,0.19726562,0.15813446,0.33740234,0.18817902,0.6900139,0.75551224,145,125
89,73,0.0016,-0.0001,100.0,0.20230103,0.2890091,0.25728798,0.82614136,0.20410156,0.11314392,0.256073,0.81933594,0.20166016,0.16037369,0.32186127,0.16728973,0.71341324,0.754158,144,125
89,74,-0.0015,0.0003,100.0,0.20431519,0.30807114,0.25792313,0.80649567,0.2006836,0.111694336,0.25914383,0.80818176,0.21289062,0.16250992,0.29314804,0.14893723,0.7332115,0.7577362,143,125
89,75,-0.0021,-0.0001,100.0,0.205719,0.32398987,0.2599163,0.7833023,0.20117188,0.109256744,0.25541687,0.79641724,0.22167969,0.16479492,0.25864792,0.13928986,0.7457466,0.7623215,142,125
89,76,0.0035,-0.0004,100.0,0.2046814,0.32421875,0.2620697,0.7628479,0.20410156,0.107357025,0.24277496,0.78767395,0.22216797,0.16706467,0.23031616,0.1413269,0.75050735,0.7627945,141,125
